amfi_code,date,nav
100021,2024-03-03,390.9939
100021,2024-03-04,390.7005
100021,2024-03-05,390.4267
100021,2024-03-06,389.8414
100021,2024-03-07,390.0967
100021,2024-03-08,389.7626
100021,2024-03-09,389.9805
100021,2024-03-10,390.5022
100021,2024-03-11,390.7401
100021,2024-03-12,391.1689
100021,2024-03-13,391.6271
100021,2024-03-14,391.1745
100021,2024-03-15,390.8118
100021,2024-03-16,390.6588
100021,2024-03-17,391.1575
100021,2024-03-18,391.2701
100021,2024-03-19,391.1451
100021,2024-03-20,390.7572
100021,2024-03-21,390.8856
100021,2024-03-22,391.0958
100021,2024-03-23,390.7849
100021,2024-03-24,390.9884
100021,2024-03-25,391.4205
100021,2024-03-26,391.4993
100021,2024-03-27,391.4792
100021,2024-03-28,390.9734
100021,2024-03-29,391.4513
100021,2024-03-30,391.31
100021,2024-03-31,391.6499
100021,2024-04-01,391.9928
100021,2024-04-02,391.9096
100021,2024-04-03,391.5434
100021,2024-04-04,391.8766
100021,2024-04-05,391.1116
100021,2024-04-06,391.5016
100021,2024-04-07,391.3142
100021,2024-04-08,391.6236
100021,2024-04-09,392.0046
100021,2024-04-10,393.0025
100021,2024-04-11,393.0381
100021,2024-04-12,392.7546
100021,2024-04-13,393.4776
100021,2024-04-14,393.361
100021,2024-04-15,393.3876
100021,2024-04-16,393.8594
100021,2024-04-17,393.929
100021,2024-04-18,393.929
100021,2024-04-19,394.0305
100021,2024-04-20,394.1091
100021,2024-04-21,394.3673
100021,2024-04-22,393.6152
100021,2024-04-23,393.339
100021,2024-04-24,393.7065
100021,2024-04-25,393.2778
100021,2024-04-26,393.264
100021,2024-04-27,393.3166
100021,2024-04-28,393.6777
100021,2024-04-29,394.1005
100021,2024-04-30,394.5882
100021,2024-05-01,394.39
100021,2024-05-02,394.209
100021,2024-05-03,393.6658
100021,2024-05-04,393.8916
100021,2024-05-05,393.5665
100021,2024-05-06,393.042
100021,2024-05-07,392.3232
100021,2024-05-08,392.4773
100021,2024-05-09,392.7489
100021,2024-05-10,392.8642
100021,2024-05-11,392.8769
100021,2024-05-12,393.795
100021,2024-05-13,393.8469
100021,2024-05-14,393.5306
100021,2024-05-15,393.8552
100021,2024-05-16,393.804
100021,2024-05-17,393.3783
100021,2024-05-18,393.2339
100021,2024-05-19,393.12
100021,2024-05-20,392.5172
100021,2024-05-21,392.1158
100021,2024-05-22,392.2884
100021,2024-05-23,392.7476
100021,2024-05-24,392.3646
100021,2024-05-25,392.3355
100021,2024-05-26,392.2379
100021,2024-05-27,392.4054
100021,2024-05-28,393.0778
100021,2024-05-29,393.5552
100021,2024-05-30,393.135
100021,2024-05-31,393.3876
100021,2024-06-01,393.5336
100021,2024-06-02,393.5709
100021,2024-06-03,393.6023
100021,2024-06-04,393.8614
100021,2024-06-05,393.5709
100021,2024-06-06,393.8955
100021,2024-06-07,393.859
100021,2024-06-08,393.7299
100021,2024-06-09,393.1962
100021,2024-06-10,393.0735
100021,2024-06-11,393.2575
100021,2024-06-12,393.7611
100021,2024-06-13,394.3013
100021,2024-06-14,393.9644
100021,2024-06-15,394.1096
100021,2024-06-16,393.8688
100021,2024-06-17,393.9818
100021,2024-06-18,394.3281
100021,2024-06-19,394.66
100021,2024-06-20,394.5535
100021,2024-06-21,395.0656
100021,2024-06-22,394.6671
100021,2024-06-23,394.968
100021,2024-06-24,394.8623
100021,2024-06-25,394.8795
100021,2024-06-26,395.6408
100021,2024-06-27,395.6574
100021,2024-06-28,395.6965
100021,2024-06-29,396.3453
100021,2024-06-30,396.4204
100021,2024-07-01,397.3042
100021,2024-07-02,397.7897
100021,2024-07-03,398.1445
100021,2024-07-04,398.2667
100021,2024-07-05,397.4656
100021,2024-07-06,398.438
100021,2024-07-07,398.9206
100021,2024-07-08,398.5571
100021,2024-07-09,398.6845
100021,2024-07-10,399.1537
100021,2024-07-11,398.4081
100021,2024-07-12,398.019
100021,2024-07-13,397.7822
100021,2024-07-14,397.5111
100021,2024-07-15,398.115
100021,2024-07-16,397.9662
100021,2024-07-17,397.2563
100021,2024-07-18,397.6764
100021,2024-07-19,397.3854
100021,2024-07-20,397.315
100021,2024-07-21,397.501
100021,2024-07-22,397.1237
100021,2024-07-23,397.139
100021,2024-07-24,397.0985
100021,2024-07-25,397.2356
100021,2024-07-26,397.8433
100021,2024-07-27,398.132
100021,2024-07-28,398.3077
100021,2024-07-29,399.2288
100021,2024-07-30,399.9568
100021,2024-07-31,399.8546
100021,2024-08-01,399.9327
100021,2024-08-02,400.516
100021,2024-08-03,399.9554
100021,2024-08-04,399.461
100021,2024-08-05,399.6802
100021,2024-08-06,399.6505
100021,2024-08-07,399.6267
100021,2024-08-08,400.1408
100021,2024-08-09,399.7007
100021,2024-08-10,399.6164
100021,2024-08-11,399.8547
100021,2024-08-12,400.3547
100021,2024-08-13,400.7373
100021,2024-08-14,400.5621
100021,2024-08-15,400.9039
100021,2024-08-16,401.077
100021,2024-08-17,400.666
100021,2024-08-18,400.9601
100021,2024-08-19,400.9633
100021,2024-08-20,400.5865
100021,2024-08-21,400.3712
100021,2024-08-22,400.459
100021,2024-08-23,400.4393
100021,2024-08-24,400.625
100021,2024-08-25,400.1455
100021,2024-08-26,400.1427
100021,2024-08-27,400.7676
100021,2024-08-28,401.0417
100021,2024-08-29,401.3831
100021,2024-08-30,401.4464
100021,2024-08-31,401.7718
100021,2024-09-01,401.3062
100021,2024-09-02,401.4725
100021,2024-09-03,401.2335
100021,2024-09-04,401.7188
100021,2024-09-05,401.681
100021,2024-09-06,401.7791
100021,2024-09-07,401.6959
100021,2024-09-08,402.1735
100021,2024-09-09,401.6428
100021,2024-09-10,401.8144
100021,2024-09-11,401.9265
100021,2024-09-12,402.3425
100021,2024-09-13,402.8764
100021,2024-09-14,403.5436
100021,2024-09-15,403.4512
100021,2024-09-16,403.9393
100021,2024-09-17,404.0738
100021,2024-09-18,404.2983
100021,2024-09-19,404.3235
100021,2024-09-20,404.3179
100021,2024-09-21,403.6741
100021,2024-09-22,403.7921
100021,2024-09-23,404.4658
100021,2024-09-24,404.6964
100021,2024-09-25,404.6847
100021,2024-09-26,404.7292
100021,2024-09-27,404.6693
100021,2024-09-28,404.31
100021,2024-09-29,404.7026
100021,2024-09-30,404.8474
100021,2024-10-01,405.0109
100021,2024-10-02,405.2307
100021,2024-10-03,405.1181
100021,2024-10-04,405.708
100021,2024-10-05,405.5841
100021,2024-10-06,405.5223
100021,2024-10-07,405.5349
100021,2024-10-08,405.9856
100021,2024-10-09,406.4492
100021,2024-10-10,406.6789
100021,2024-10-11,406.6312
100021,2024-10-12,406.6924
100021,2024-10-13,406.8826
100021,2024-10-14,406.9844
100021,2024-10-15,406.6839
100021,2024-10-16,406.2387
100021,2024-10-17,405.8735
100021,2024-10-18,405.112
100021,2024-10-19,405.2857
100021,2024-10-20,404.6846
100021,2024-10-21,404.6934
100021,2024-10-22,405.2936
100021,2024-10-23,405.9455
100021,2024-10-24,405.9099
100021,2024-10-25,405.9762
100021,2024-10-26,406.3385
100021,2024-10-27,406.1189
100021,2024-10-28,406.8079
100021,2024-10-29,406.4765
100021,2024-10-30,405.9269
100021,2024-10-31,405.6272
100021,2024-11-01,405.8182
100021,2024-11-02,405.9318
100021,2024-11-03,405.9565
100021,2024-11-04,406.0603
100021,2024-11-05,406.3219
100021,2024-11-06,406.4096
100021,2024-11-07,406.2465
100021,2024-11-08,406.2702
100021,2024-11-09,406.9419
100021,2024-11-10,407.7031
100021,2024-11-11,407.869
100021,2024-11-12,407.816
100021,2024-11-13,408.2467
100021,2024-11-14,408.9144
100021,2024-11-15,409.5364
100021,2024-11-16,409.8623
100021,2024-11-17,410.2223
100021,2024-11-18,410.4554
100021,2024-11-19,411.2354
100021,2024-11-20,411.0047
100021,2024-11-21,411.4866
100021,2024-11-22,411.4555
100021,2024-11-23,411.2904
100021,2024-11-24,412.0287
100021,2024-11-25,412.6691
100021,2024-11-26,413.0487
100021,2024-11-27,412.6452
100021,2024-11-28,412.8029
100021,2024-11-29,412.2207
100021,2024-11-30,412.0671
100021,2024-12-01,411.9483
100021,2024-12-02,411.6277
100021,2024-12-03,411.7832
100021,2024-12-04,412.2778
100021,2024-12-05,412.7168
100021,2024-12-06,412.1514
100021,2024-12-07,412.3529
100021,2024-12-08,411.6383
100021,2024-12-09,411.5707
100021,2024-12-10,411.5314
100021,2024-12-11,411.9102
100021,2024-12-12,412.2485
100021,2024-12-13,412.0689
100021,2024-12-14,411.9949
100021,2024-12-15,412.1004
100021,2024-12-16,412.3454
100021,2024-12-17,412.0378
100021,2024-12-18,411.7603
100021,2024-12-19,412.1916
100021,2024-12-20,412.543
100021,2024-12-21,412.2233
100021,2024-12-22,411.4852
100021,2024-12-23,411.1431
100021,2024-12-24,411.1541
100021,2024-12-25,411.416
100021,2024-12-26,411.7518
100021,2024-12-27,411.2204
100021,2024-12-28,411.1218
100021,2024-12-29,410.7516
100021,2024-12-30,410.6336
100021,2024-12-31,411.3696
100021,2025-01-01,411.3002
100021,2025-01-02,411.2072
100021,2025-01-03,411.1699
100021,2025-01-04,411.485
100021,2025-01-05,411.2715
100021,2025-01-06,411.4103
100021,2025-01-07,412.4039
100021,2025-01-08,411.8436
100021,2025-01-09,411.1253
100021,2025-01-10,410.4688
100021,2025-01-11,409.7951
100021,2025-01-12,409.5033
100021,2025-01-13,409.4672
100021,2025-01-14,409.9153
100021,2025-01-15,409.4074
100021,2025-01-16,409.3093
100021,2025-01-17,408.6516
100021,2025-01-18,408.7446
100021,2025-01-19,409.0441
100021,2025-01-20,409.2631
100021,2025-01-21,409.5017
100021,2025-01-22,409.8775
100021,2025-01-23,410.2963
100021,2025-01-24,409.8975
100021,2025-01-25,410.0084
100021,2025-01-26,410.2551
100021,2025-01-27,410.8505
100021,2025-01-28,410.7653
100021,2025-01-29,409.8621
100021,2025-01-30,409.7326
100021,2025-01-31,410.1593
100021,2025-02-01,410.1407
100021,2025-02-02,409.8015
100021,2025-02-03,410.2982
100021,2025-02-04,410.194
100021,2025-02-05,409.568
100021,2025-02-06,410.1052
100021,2025-02-07,410.0125
100021,2025-02-08,409.818
100021,2025-02-09,409.9171
100021,2025-02-10,409.2848
100021,2025-02-11,409.3636
100021,2025-02-12,409.8223
100021,2025-02-13,409.3229
100021,2025-02-14,408.669
100021,2025-02-15,408.9205
100021,2025-02-16,408.6928
100021,2025-02-17,408.8611
100021,2025-02-18,408.5474
100021,2025-02-19,407.818
100021,2025-02-20,407.672
100021,2025-02-21,408.1187
100021,2025-02-22,408.0476
100021,2025-02-23,408.5022
100021,2025-02-24,408.8587
100021,2025-02-25,409.0357
100021,2025-02-26,408.8219
100021,2025-02-27,409.265
100021,2025-02-28,409.4143
100021,2025-03-01,409.592
100021,2025-03-02,410.8396
100021,2025-03-03,410.7415
100021,2025-03-04,411.4507
100021,2025-03-05,411.6735
100021,2025-03-06,412.0391
100021,2025-03-07,411.6865
100021,2025-03-08,412.135
100021,2025-03-09,411.9013
100021,2025-03-10,412.2762
100021,2025-03-11,412.3448
100021,2025-03-12,413.0144
100021,2025-03-13,413.9656
100021,2025-03-14,414.0407
100021,2025-03-15,414.9012
100021,2025-03-16,415.1871
100021,2025-03-17,415.4622
100021,2025-03-18,415.5702
100021,2025-03-19,415.0863
100021,2025-03-20,415.5524
100021,2025-03-21,415.1718
100021,2025-03-22,415.7784
100021,2025-03-23,415.9476
100021,2025-03-24,415.9864
100021,2025-03-25,416.5079
100021,2025-03-26,416.607
100021,2025-03-27,416.0169
100021,2025-03-28,416.2815
100021,2025-03-29,416.7862
100021,2025-03-30,416.9801
100021,2025-03-31,416.4328
100021,2025-04-01,416.2524
100021,2025-04-02,416.8997
100021,2025-04-03,416.6418
100021,2025-04-04,417.2783
100021,2025-04-05,417.7021
100021,2025-04-06,418.209
100021,2025-04-07,417.9588
100021,2025-04-08,418.4661
100021,2025-04-09,418.5206
100021,2025-04-10,418.6329
100021,2025-04-11,419.1063
100021,2025-04-12,419.2616
100021,2025-04-13,419.6683
100021,2025-04-14,420.0233
100021,2025-04-15,419.8876
100021,2025-04-16,420.0166
100021,2025-04-17,419.6518
100021,2025-04-18,420.3426
100021,2025-04-19,420.3261
100021,2025-04-20,420.8807
100021,2025-04-21,421.2855
100021,2025-04-22,420.8539
100021,2025-04-23,420.6466
100021,2025-04-24,420.8831
100021,2025-04-25,421.0287
100021,2025-04-26,421.2863
100021,2025-04-27,421.722
100021,2025-04-28,422.1358
100021,2025-04-29,422.8631
100021,2025-04-30,422.7216
100021,2025-05-01,422.315
100021,2025-05-02,423.1755
100021,2025-05-03,423.0295
100021,2025-05-04,422.9476
100021,2025-05-05,422.4896
100021,2025-05-06,422.3527
100021,2025-05-07,422.0256
100021,2025-05-08,421.5232
100021,2025-05-09,420.9827
100021,2025-05-10,420.7486
100021,2025-05-11,421.1026
100021,2025-05-12,420.3142
100021,2025-05-13,420.7296
100021,2025-05-14,421.3604
100021,2025-05-15,421.9461
100021,2025-05-16,422.7537
100021,2025-05-17,422.8804
100021,2025-05-18,423.0427
100021,2025-05-19,423.3878
100021,2025-05-20,423.906
100021,2025-05-21,423.6367
100021,2025-05-22,423.8202
100021,2025-05-23,424.1733
100021,2025-05-24,424.3334
100021,2025-05-25,424.4278
100021,2025-05-26,424.0349
100021,2025-05-27,424.6633
100021,2025-05-28,423.9547
100021,2025-05-29,424.5175
100021,2025-05-30,424.5475
100021,2025-05-31,424.1085
100021,2025-06-01,424.5758
100021,2025-06-02,424.2756
100021,2025-06-03,424.5441
100021,2025-06-04,424.6897
100021,2025-06-05,423.8988
100021,2025-06-06,423.8496
100021,2025-06-07,423.9539
100021,2025-06-08,424.4086
100021,2025-06-09,425.1404
100021,2025-06-10,425.4652
100021,2025-06-11,425.533
100021,2025-06-12,424.9976
100021,2025-06-13,425.0558
100021,2025-06-14,425.8765
100021,2025-06-15,425.7572
100021,2025-06-16,425.5427
100021,2025-06-17,425.4376
100021,2025-06-18,425.444
100021,2025-06-19,426.0148
100021,2025-06-20,426.4139
100021,2025-06-21,427.1615
100021,2025-06-22,426.7915
100021,2025-06-23,427.0622
100021,2025-06-24,427.0604
100021,2025-06-25,427.4085
100021,2025-06-26,427.4994
100021,2025-06-27,428.8528
100021,2025-06-28,428.8669
100021,2025-06-29,428.4288
100021,2025-06-30,428.374
100021,2025-07-01,428.499
100021,2025-07-02,428.5022
100021,2025-07-03,427.6192
100021,2025-07-04,427.3778
100021,2025-07-05,427.4116
100021,2025-07-06,427.0003
100021,2025-07-07,427.5599
100021,2025-07-08,427.0501
100021,2025-07-09,426.0469
100021,2025-07-10,426.4363
100021,2025-07-11,426.018
100021,2025-07-12,426.0971
100021,2025-07-13,425.3822
100021,2025-07-14,425.7307
100021,2025-07-15,425.9089
100021,2025-07-16,425.8685
100021,2025-07-17,426.1125
100021,2025-07-18,426.5903
100021,2025-07-19,426.59
100021,2025-07-20,425.9051
100021,2025-07-21,426.9398
100021,2025-07-22,426.2855
100021,2025-07-23,427.2007
100021,2025-07-24,426.9853
100021,2025-07-25,426.2819
100021,2025-07-26,426.4182
100021,2025-07-27,426.9165
100021,2025-07-28,426.2936
100021,2025-07-29,426.1616
100021,2025-07-30,426.855
100021,2025-07-31,427.2729
100021,2025-08-01,427.1096
100021,2025-08-02,426.7541
100021,2025-08-03,426.4303
100021,2025-08-04,427.2943
100021,2025-08-05,427.6672
100021,2025-08-06,428.3951
100021,2025-08-07,429.1223
100021,2025-08-08,429.4167
100021,2025-08-09,429.3278
100021,2025-08-10,429.4085
100021,2025-08-11,429.4494
100021,2025-08-12,429.0471
100021,2025-08-13,429.1392
100021,2025-08-14,429.7996
100021,2025-08-15,430.6303
100021,2025-08-16,431.226
100021,2025-08-17,431.2391
100021,2025-08-18,431.6939
100021,2025-08-19,431.2147
100021,2025-08-20,431.1519
100021,2025-08-21,431.1647
100021,2025-08-22,430.6553
100021,2025-08-23,430.7119
100021,2025-08-24,430.2581
100021,2025-08-25,429.8293
100021,2025-08-26,430.5577
100021,2025-08-27,430.4018
100021,2025-08-28,430.1974
100021,2025-08-29,430.712
100021,2025-08-30,430.8279
100021,2025-08-31,431.5832
100021,2025-09-01,430.5974
100021,2025-09-02,430.7183
100021,2025-09-03,430.4845
100021,2025-09-04,430.1023
100021,2025-09-05,430.376
100021,2025-09-06,430.0831
100021,2025-09-07,430.3954
100021,2025-09-08,429.9602
100021,2025-09-09,430.6398
100021,2025-09-10,431.2677
100021,2025-09-11,431.3974
100021,2025-09-12,432.1336
100021,2025-09-13,432.6515
100021,2025-09-14,432.9801
100021,2025-09-15,431.9066
100021,2025-09-16,432.2914
100021,2025-09-17,432.7259
100021,2025-09-18,433.6227
100021,2025-09-19,433.7679
100021,2025-09-20,434.2471
100021,2025-09-21,434.2142
100021,2025-09-22,434.6307
100021,2025-09-23,435.457
100021,2025-09-24,435.0881
100021,2025-09-25,434.9836
100021,2025-09-26,435.2202
100021,2025-09-27,435.1678
100021,2025-09-28,435.4383
100021,2025-09-29,434.639
100021,2025-09-30,435.4201
100021,2025-10-01,435.5328
100021,2025-10-02,436.1996
100021,2025-10-03,436.6015
100021,2025-10-04,436.711
100021,2025-10-05,436.8099
100021,2025-10-06,436.7155
100021,2025-10-07,436.2198
100021,2025-10-08,436.1718
100021,2025-10-09,436.4126
100021,2025-10-10,436.6228
100021,2025-10-11,436.4107
100021,2025-10-12,436.5039
100021,2025-10-13,437.185
100021,2025-10-14,437.8392
100021,2025-10-15,438.2595
100021,2025-10-16,437.6358
100021,2025-10-17,437.9504
100021,2025-10-18,437.8048
100021,2025-10-19,438.2359
100021,2025-10-20,437.5807
100021,2025-10-21,437.1383
100021,2025-10-22,437.3701
100021,2025-10-23,437.4212
100021,2025-10-24,437.934
100021,2025-10-25,438.4297
100021,2025-10-26,438.5657
100021,2025-10-27,438.3529
100021,2025-10-28,438.1088
100021,2025-10-29,438.0043
100021,2025-10-30,438.205
100021,2025-10-31,438.0631
100021,2025-11-01,438.134
100021,2025-11-02,437.6649
100021,2025-11-03,437.6573
100021,2025-11-04,437.5541
100021,2025-11-05,437.8942
100021,2025-11-06,437.7743
100021,2025-11-07,437.9202
100021,2025-11-08,438.0464
100021,2025-11-09,438.349
100021,2025-11-10,438.3491
100021,2025-11-11,438.1549
100021,2025-11-12,437.2911
100021,2025-11-13,436.5957
100021,2025-11-14,436.9007
100021,2025-11-15,437.7888
100021,2025-11-16,438.393
100021,2025-11-17,437.8649
100021,2025-11-18,437.5065
100021,2025-11-19,437.8339
100021,2025-11-20,437.9225
100021,2025-11-21,437.9116
100021,2025-11-22,437.9732
100021,2025-11-23,438.0444
100021,2025-11-24,438.1501
100021,2025-11-25,438.3167
100021,2025-11-26,438.7696
100021,2025-11-27,439.4487
100021,2025-11-28,439.172
100021,2025-11-29,439.6575
100021,2025-11-30,440.2534
100021,2025-12-01,440.3836
100021,2025-12-02,440.8126
100021,2025-12-03,440.3895
100021,2025-12-04,441.0164
100021,2025-12-05,440.564
100021,2025-12-06,440.2555
100021,2025-12-07,440.0734
100021,2025-12-08,440.0962
100021,2025-12-09,440.8597
100021,2025-12-10,441.1373
100021,2025-12-11,440.8525
100021,2025-12-12,441.8829
100021,2025-12-13,441.949
100021,2025-12-14,441.9521
100021,2025-12-15,441.4716
100021,2025-12-16,441.2816
100021,2025-12-17,440.5783
100021,2025-12-18,440.8614
100021,2025-12-19,441.7271
100021,2025-12-20,441.6516
100021,2025-12-21,443.0177
100021,2025-12-22,442.8293
100021,2025-12-23,442.5606
100021,2025-12-24,442.7456
100021,2025-12-25,442.9197
100021,2025-12-26,443.3695
100021,2025-12-27,443.172
100021,2025-12-28,442.7904
100021,2025-12-29,443.2484
100021,2025-12-30,443.1764
100021,2025-12-31,443.5529
100021,2026-01-01,444.3992
100021,2026-01-02,443.7643
100021,2026-01-03,444.1766
100021,2026-01-04,444.1874
100021,2026-01-05,444.6841
100021,2026-01-06,445.0694
100021,2026-01-07,443.8055
100021,2026-01-08,443.5191
100021,2026-01-09,443.3162
100021,2026-01-10,443.2035
100021,2026-01-11,443.5431
100021,2026-01-12,442.909
100021,2026-01-13,443.3137
100021,2026-01-14,442.4592
100021,2026-01-15,442.0285
100021,2026-01-16,442.0219
100021,2026-01-17,442.2537
100021,2026-01-18,442.5152
100021,2026-01-19,442.9662
100021,2026-01-20,442.7872
100021,2026-01-21,442.2386
100021,2026-01-22,441.7828
100021,2026-01-23,441.3063
100021,2026-01-24,441.3408
100021,2026-01-25,441.4563
100021,2026-01-26,442.1296
100021,2026-01-27,441.6693
100021,2026-01-28,442.1223
100021,2026-01-29,442.6323
100021,2026-01-30,443.2719
100021,2026-01-31,442.961
100021,2026-02-01,442.9584
100021,2026-02-02,442.8521
100021,2026-02-03,443.3791
100021,2026-02-04,442.7404
100021,2026-02-05,443.2141
100021,2026-02-06,443.2307
100021,2026-02-07,443.2218
100021,2026-02-08,443.1917
100021,2026-02-09,442.7533
100021,2026-02-10,442.175
100021,2026-02-11,442.0396
100021,2026-02-12,442.7589
100021,2026-02-13,443.0497
100021,2026-02-14,442.917
100021,2026-02-15,443.0679
100021,2026-02-16,442.9562
100021,2026-02-17,442.9263
100021,2026-02-18,443.0837
100021,2026-02-19,444.0746
100021,2026-02-20,443.397
100021,2026-02-21,443.9171
100021,2026-02-22,443.3297
100021,2026-02-23,442.8496
100021,2026-02-24,442.5325
100021,2026-02-25,442.3584
100021,2026-02-26,442.6946
100021,2026-02-27,442.6942
100021,2026-02-28,442.7049
100021,2026-03-01,442.2032
100021,2026-03-02,442.1108
100021,2026-03-03,442.2092
100021,2026-03-04,442.9531
100021,2026-03-05,442.7283
100021,2026-03-06,443.1722
100021,2026-03-07,443.7702
100021,2026-03-08,444.0996
100021,2026-03-09,443.974
100021,2026-03-10,443.5179
100021,2026-03-11,442.8375
100021,2026-03-12,441.9457
100021,2026-03-13,442.404
100021,2026-03-14,443.0665
100021,2026-03-15,444.0109
100021,2026-03-16,444.0115
100021,2026-03-17,443.8552
100021,2026-03-18,444.4691
100021,2026-03-19,444.837
100021,2026-03-20,444.4465
100021,2026-03-21,444.5584
100021,2026-03-22,444.9844
100021,2026-03-23,444.8836
100021,2026-03-24,444.0697
100021,2026-03-25,444.2641
100021,2026-03-26,443.393
100021,2026-03-27,443.7252
100021,2026-03-28,443.3191
100021,2026-03-29,443.5216
100021,2026-03-30,443.7758
100021,2026-03-31,443.9701
100021,2026-04-01,444.0744
100021,2026-04-02,443.9068
100021,2026-04-03,444.5235
100021,2026-04-04,444.3938
100021,2026-04-05,444.462
100021,2026-04-06,444.6323
100021,2026-04-07,444.3377
100021,2026-04-08,444.7762
100021,2026-04-09,444.7096
100021,2026-04-10,444.0865
100021,2026-04-11,444.1478
100021,2026-04-12,444.239
100021,2026-04-13,443.5211
100021,2026-04-14,444.0463
100021,2026-04-15,443.2276
100021,2026-04-16,443.3877
100021,2026-04-17,443.7045
100021,2026-04-18,444.3493
100021,2026-04-19,444.1244
100021,2026-04-20,443.5329
100021,2026-04-21,443.7295
100021,2026-04-22,443.1725
100021,2026-04-23,443.9436
100021,2026-04-24,444.0021
100021,2026-04-25,443.2909
100021,2026-04-26,443.0515
100021,2026-04-27,443.3255
100021,2026-04-28,443.1972
100021,2026-04-29,443.9516
100021,2026-04-30,443.3278
100021,2026-05-01,443.2293
100021,2026-05-02,443.7427
100021,2026-05-03,443.172
100021,2026-05-04,443.7499
100021,2026-05-05,443.8373
100021,2026-05-06,443.8356
100021,2026-05-07,444.3141
100021,2026-05-08,444.171
100021,2026-05-09,444.466
100021,2026-05-10,444.5856
100021,2026-05-11,445.3314
100021,2026-05-12,444.4956
100021,2026-05-13,444.255
100021,2026-05-14,443.2434
100021,2026-05-15,442.9391
100021,2026-05-16,443.549
100021,2026-05-17,443.1511
100021,2026-05-18,442.4853
100021,2026-05-19,441.9616
100021,2026-05-20,442.3573
100021,2026-05-21,442.2112
100021,2026-05-22,442.6208
100021,2026-05-23,442.7124
100021,2026-05-24,442.5562
100021,2026-05-25,443.1357
100021,2026-05-26,443.4776
100021,2026-05-27,443.9196
100021,2026-05-28,443.6167
100021,2026-05-29,444.3641
100021,2026-05-30,443.6098
100021,2026-05-31,443.0774
100021,2026-06-01,443.0265
100021,2026-06-02,443.1154
100021,2026-06-03,442.4418
100021,2026-06-04,442.2106
100021,2026-06-05,442.8463
100021,2026-06-06,442.786
100021,2026-06-07,442.6472
100021,2026-06-08,441.8651
100021,2026-06-09,441.4489
100021,2026-06-10,440.9527
100021,2026-06-11,441.0676
100021,2026-06-12,440.8736
100021,2026-06-13,441.3567
100021,2026-06-14,441.2488
100021,2026-06-15,441.4761
100022,2022-01-01,100.7055
100022,2022-01-02,100.7637
100022,2022-01-03,100.6256
100022,2022-01-04,100.4565
100022,2022-01-05,100.5697
100022,2022-01-06,100.6693
100022,2022-01-07,100.5714
100022,2022-01-08,100.4414
100022,2022-01-09,100.3957
100022,2022-01-10,100.2851
100022,2022-01-11,100.5231
100022,2022-01-12,100.3477
100022,2022-01-13,100.291
100022,2022-01-14,100.3785
100022,2022-01-15,100.2067
100022,2022-01-16,100.201
100022,2022-01-17,100.1299
100022,2022-01-18,100.2431
100022,2022-01-19,100.0254
100022,2022-01-20,100.3622
100022,2022-01-21,100.2938
100022,2022-01-22,100.4001
100022,2022-01-23,100.3418
100022,2022-01-24,100.3247
100022,2022-01-25,100.4524
100022,2022-01-26,100.3043
100022,2022-01-27,100.4835
100022,2022-01-28,100.4554
100022,2022-01-29,100.4012
100022,2022-01-30,100.491
100022,2022-01-31,100.5547
100022,2022-02-01,100.7278
100022,2022-02-02,100.7362
100022,2022-02-03,100.6488
100022,2022-02-04,100.8134
100022,2022-02-05,100.6661
100022,2022-02-06,100.7061
100022,2022-02-07,100.6554
100022,2022-02-08,100.7399
100022,2022-02-09,100.7905
100022,2022-02-10,100.7913
100022,2022-02-11,100.823
100022,2022-02-12,101.0729
100022,2022-02-13,101.1201
100022,2022-02-14,101.001
100022,2022-02-15,101.0369
100022,2022-02-16,101.2217
100022,2022-02-17,101.0963
100022,2022-02-18,101.0945
100022,2022-02-19,101.1307
100022,2022-02-20,101.1958
100022,2022-02-21,101.0547
100022,2022-02-22,101.0937
100022,2022-02-23,101.0459
100022,2022-02-24,101.3121
100022,2022-02-25,101.387
100022,2022-02-26,101.3504
100022,2022-02-27,101.2243
100022,2022-02-28,101.3151
100022,2022-03-01,101.4643
100022,2022-03-02,101.5894
100022,2022-03-03,101.7844
100022,2022-03-04,101.7846
100022,2022-03-05,101.938
100022,2022-03-06,102.0416
100022,2022-03-07,102.1294
100022,2022-03-08,102.2231
100022,2022-03-09,102.1941
100022,2022-03-10,102.3519
100022,2022-03-11,102.5278
100022,2022-03-12,102.422
100022,2022-03-13,102.3433
100022,2022-03-14,102.3409
100022,2022-03-15,102.2837
100022,2022-03-16,102.2772
100022,2022-03-17,102.3324
100022,2022-03-18,102.3907
100022,2022-03-19,102.5759
100022,2022-03-20,102.7701
100022,2022-03-21,102.7895
100022,2022-03-22,103.086
100022,2022-03-23,103.1034
100022,2022-03-24,103.0198
100022,2022-03-25,102.9881
100022,2022-03-26,103.158
100022,2022-03-27,103.0754
100022,2022-03-28,102.9116
100022,2022-03-29,103.0435
100022,2022-03-30,103.155
100022,2022-03-31,103.0516
100022,2022-04-01,103.0833
100022,2022-04-02,103.0917
100022,2022-04-03,103.0667
100022,2022-04-04,102.9446
100022,2022-04-05,102.9765
100022,2022-04-06,103.0439
100022,2022-04-07,103.0847
100022,2022-04-08,103.1227
100022,2022-04-09,103.2321
100022,2022-04-10,103.1507
100022,2022-04-11,103.0684
100022,2022-04-12,102.9536
100022,2022-04-13,102.9555
100022,2022-04-14,103.03
